,t,z,csim,csim2,cvar,cvar2
0,1.0,0.0,0.36008236450503156,0.0,0.00502923472146477,0.0
1,1.0,1.0,0.35845262089950813,0.0,0.004772297347545418,0.0
2,1.0,2.0,0.3566572785769798,0.0,0.004582877856196543,0.0
3,1.0,3.0,0.35507467503042317,0.0,0.00445561013557183,0.0
4,1.0,4.0,0.3537708736929575,0.0,0.004410117794740043,0.0
5,1.0,5.0,0.35281473101923844,0.0,0.0044681272465783295,0.0
6,1.0,6.0,0.3522881602746013,0.0,0.004656005979688321,0.0
7,1.0,7.0,0.35227606671681616,0.0,0.005006796872389252,0.0
8,1.0,8.0,0.3528805743833401,0.0,0.00556279239386355,0.0
9,1.0,9.0,0.3542080918260381,0.0,0.006375530613339453,0.0
10,1.0,10.0,0.3563614793931856,0.0,0.00750564284471672,0.0
11,1.0,11.0,0.35943723131615285,0.0,0.009018983816581783,0.0
12,1.0,12.0,0.36352097003619066,0.0,0.010985191438065395,0.0
13,1.0,13.0,0.36868364746735605,0.0,0.013475103069620686,0.0
14,1.0,14.0,0.3749779393134894,0.0,0.01655833013171279,0.0
15,1.0,15.0,0.38243321155434373,0.0,0.020298738516001308,0.0
16,1.0,16.0,0.3910532974428289,0.0,0.024751687729974353,0.0
17,1.0,17.0,0.4008148469791844,0.0,0.029961781690801326,0.0
18,1.0,18.0,0.411666909379816,0.0,0.0359617633225352,0.0
19,1.0,19.0,0.4235316382130102,0.0,0.042772637539864045,0.0
20,1.0,20.0,0.4363063428690935,0.0,0.05040475623173024,0.0
21,1.0,21.0,0.44986628839060216,0.0,0.05885981745219712,0.0
22,1.0,22.0,0.4640684013013267,0.0,0.06813331894945107,0.0
23,1.0,23.0,0.47875550376345316,0.0,0.07821714085670992,0.0
24,1.0,24.0,0.4937608464364631,0.0,0.08910190563899512,0.0
25,1.0,25.0,0.5089127059733851,0.0,0.10077882105217151,0.0
26,1.0,26.0,0.5240388318818218,0.0,0.11324081079458453,0.0
27,1.0,27.0,0.5389705630122494,0.0,0.12648284776058744,0.0
28,1.0,28.0,0.5535464759234874,0.0,0.14050151153483098,0.0
29,1.0,29.0,0.5676154717869794,0.0,0.15529388052816523,0.0
30,1.0,30.0,0.5810392512200199,0.0,0.1708559316189452,0.0
31,1.0,31.0,0.5936941645837748,0.0,0.18718065326182254,0.0
32,1.0,32.0,0.605472456999702,0.0,0.2042560833161256,0.0
33,1.0,33.0,0.6162829517607696,0.0,0.2220634651556906,0.0
34,1.0,34.0,0.626051232887058,0.0,0.2405756815480924,0.0
35,1.0,35.0,0.6347193978474369,0.0,0.25975608234813635,0.0
36,1.0,36.0,0.6422454558773328,0.0,0.27955777564696993,0.0
37,1.0,37.0,0.6486024470021461,0.0,0.2999234078271727,0.0
38,1.0,38.0,0.6537773530023815,0.0,0.32078541964156465,0.0
39,1.0,39.0,0.6577698652382126,0.0,0.3420667350648917,0.0
40,1.0,40.0,0.6605910664559279,0.0,0.36368181802952,0.0
41,1.0,41.0,0.6622620752218733,0.0,0.38553801907024243,0.0
42,1.0,42.0,0.6628126930849456,0.0,0.4075371285722124,0.0
43,1.0,43.0,0.6622800863994169,0.0,0.4295770543853566,0.0
44,1.0,44.0,0.6607075272401062,0.0,0.45155354713331863,0.0
45,1.0,45.0,0.6581432111824066,0.0,0.47336190487349883,0.0
46,1.0,46.0,0.6546391639774481,0.0,0.4948985994034659,0.0
47,1.0,47.0,0.6502502443351357,0.0,0.5160627796861665,0.0
48,1.0,48.0,0.6450332460821779,0.0,0.5367576215564659,0.0
49,1.0,49.0,0.6390460998366656,0.0,0.5568915021254626,0.0
50,1.0,50.0,0.6323471719254062,0.0,0.5763789809779657,0.0
51,1.0,51.0,0.62499465645534,0.0,0.5951415774478724,0.0
52,1.0,52.0,0.6170460552201125,0.0,0.6131083531977524,0.0
53,1.0,53.0,0.6085577392242988,0.0,0.6302163296867468,0.0
54,1.0,54.0,0.5995845852112975,0.0,0.6464107596573296,0.0
55,1.0,55.0,0.5901796802598164,0.0,0.6616452304386906,0.0
56,1.0,56.0,0.5803940876332837,0.0,0.6758815669876871,0.0
57,1.0,57.0,0.5702766671280257,0.0,0.6890895816413809,0.0
58,1.0,58.0,0.5598739436012101,0.0,0.7012468142765318,0.0
