,t,z,csim,csim2,cvar,cvar2
32,1.0,32.0,0.1504643702424533,0.08938604386850864,0.02943355698839132,0.013152657581479935
33,1.0,33.0,0.14337392586822756,0.08374479856366115,0.028775432510817576,0.012446112239056395
34,1.0,34.0,0.13660093952986868,0.07848669823621855,0.02806978210024268,0.011763289702623615
35,1.0,35.0,0.13013710496142475,0.07358500713000261,0.02732689200019638,0.011106326630193938
36,1.0,36.0,0.12397311590030773,0.06901470083703537,0.026555915232776377,0.010476638326211249
37,1.0,37.0,0.11809891689543076,0.06475241007841073,0.025764940868054614,0.009875050252150346
38,1.0,38.0,0.11250400346799963,0.06077635137134469,0.024961058125350894,0.009301910522694221
39,1.0,39.0,0.107177558162815,0.05706624952115948,0.024150439101615174,0.008757185388466388
40,1.0,40.0,0.10210867514493344,0.05360325561506012,0.02333841454134605,0.008240539709234943
41,1.0,41.0,0.09728641679281744,0.05036986324713917,0.022529553500316483,0.0077514043316305944
42,1.0,42.0,0.09269998292673486,0.04734982495133341,0.021727739414748527,0.007289032144673455
43,1.0,43.0,0.08833871906987244,0.04452807027809078,0.020936239918777882,0.006852544420321535
44,1.0,44.0,0.08419223893872103,0.04189062648637257,0.02015777622913325,0.006440968873464353
45,1.0,45.0,0.0802504184580304,0.03942454254560684,0.019394587112748683,0.006053270701094651
46,1.0,46.0,0.07650346863595839,0.0371178168420455,0.018648484412204513,0.00568837770511863
47,1.0,47.0,0.0729419155051857,0.034959328828845164,0.017920902452326606,0.005345200448071093
48,1.0,48.0,0.06955666625465619,0.03293877474437729,0.017212953544507907,0.005022648258732689
49,1.0,49.0,0.06633896521192242,0.031046607349937548,0.01652546095768312,0.0047196417901695506
50,1.0,50.0,0.06328044298446982,0.029273979669818585,0.015859007955356982,0.004435122718791906
51,1.0,51.0,0.06037307964334649,0.027612692548978357,0.015213961434876744,0.004168061092552367
52,1.0,52.0,0.05760922571777705,0.02605514593622466,0.014590511418861016,0.003917460746564839
53,1.0,53.0,0.05498158620287351,0.024594293639001126,0.01398869302542928,0.0036823631476223034
54,1.0,54.0,0.05248319596081675,0.02322360144330361,0.013408407322033845,0.0034618499603567
55,1.0,55.0,0.0501074545415815,0.021937008298836977,0.012849454973745228,0.0032550445888927717
56,1.0,56.0,0.047848060273421145,0.020728890494147226,0.012311536254771523,0.0030611128959598917
57,1.0,57.0,0.04569904342458525,0.01959402848617931,0.01179428610091844,0.0028792632759864632
58,1.0,58.0,0.043654727016323495,0.018527576329505885,0.01129727173362698,0.002708746219535975
59,1.0,59.0,0.041709724681215,0.017525033444086516,0.01082001756338967,0.0025488534879845254
60,1.0,60.0,0.03985893348216858,0.016582218539527866,0.010362007723206515,0.00239891699531106
61,1.0,61.0,0.03809750461908262,0.015695245627305007,0.00992269889063506,0.0022583074710367116
62,1.0,62.0,0.03642085735843764,0.014860501817646124,0.00950152790104463,0.0021264329734165793
63,1.0,63.0,0.0348246273660403,0.014074626916193643,0.009097912963278736,0.0020027372987312655
64,1.0,64.0,0.03330471119481642,0.013334494590311784,0.008711270669826484,0.0018866983306475805
65,1.0,65.0,0.0318571873236685,0.012637194965802902,0.008341008741284904,0.0017778263636305126
66,1.0,66.0,0.03047838080689879,0.011980018626190546,0.007986538263069836,0.0016756624224386772
67,1.0,67.0,0.029164767007452824,0.011360441852683444,0.007647275788399103,0.0015797766006954545
