,t,z,csim,csim2,cvar,cvar2
49,1.0,49.0,0.3934596665931228,0.0,0.11821299170883245,0.0
50,1.0,50.0,0.3832757654503572,0.0,0.12007069123525554,0.0
51,1.0,51.0,0.3732731507437824,0.0,0.12181594748325306,0.0
52,1.0,52.0,0.36345110271445225,0.0,0.12344382859739444,0.0
53,1.0,53.0,0.3538091428907847,0.0,0.12495020723569514,0.0
54,1.0,54.0,0.3443469652462006,0.0,0.12633176346120223,0.0
55,1.0,55.0,0.33506437530938876,0.0,0.127585972936603,0.0
56,1.0,56.0,0.3259612369101261,0.0,0.12871108063961095,0.0
57,1.0,57.0,0.3170374263348215,0.0,0.12970606619680092,0.0
58,1.0,58.0,0.30829279323885594,0.0,0.13057061072700193,0.0
59,1.0,59.0,0.2997271280289276,0.0,0.1313050663694798,0.0
60,1.0,60.0,0.29134013506480727,0.0,0.13191041438265788,0.0
61,1.0,61.0,0.28313141109953915,0.0,0.13238819742161506,0.0
62,1.0,62.0,0.2751004286770535,0.0,0.13274043929630341,0.0
63,1.0,63.0,0.26724652357540885,0.0,0.13296959466078584,0.0
64,1.0,64.0,0.2595688862661854,0.0,0.133078551272927,0.0
65,1.0,65.0,0.25206655641310455,0.0,0.13307063803988056,0.0
66,1.0,66.0,0.24473842053471967,0.0,0.13294955001586392,0.0
67,1.0,67.0,0.23758321178276456,0.0,0.13271917377012685,0.0
68,1.0,68.0,0.23059951205533824,0.0,0.13238343998474073,0.0
69,1.0,69.0,0.22378575576944212,0.0,0.13194637179771176,0.0
70,1.0,70.0,0.21714023493236673,0.0,0.13141231562196426,0.0
71,1.0,71.0,0.2106611057215341,0.0,0.13078607770267733,0.0
72,1.0,72.0,0.20434639559601375,0.0,0.13007267480210882,0.0
73,1.0,73.0,0.1981940114658423,0.0,0.12927678329776618,0.0
74,1.0,74.0,0.19220174813144184,0.0,0.12840241740821184,0.0
75,1.0,75.0,0.18636729689000694,0.0,0.12745332505482165,0.0
76,1.0,76.0,0.18068825453780613,0.0,0.12643390405361635,0.0
77,1.0,77.0,0.1751621324695936,0.0,0.12534971298746989,0.0
78,1.0,78.0,0.16978636581851442,0.0,0.12420676253512505,0.0
79,1.0,79.0,0.1645583228167714,0.0,0.12300990357939634,0.0
80,1.0,80.0,0.15947531379115423,0.0,0.12176180349069586,0.0
81,1.0,81.0,0.1545345993761636,0.0,0.12046387468155878,0.0
82,1.0,82.0,0.1497333983236865,0.0,0.11911881321890966,0.0
83,1.0,83.0,0.14506889470057205,0.0,0.11773253084230541,0.0
84,1.0,84.0,0.14053824537853474,0.0,0.1163132131904675,0.0
85,1.0,85.0,0.13613858786369185,0.0,0.11486757532910231,0.0
86,1.0,86.0,0.13186704843768685,0.0,0.11339729963103529,0.0
87,1.0,87.0,0.12772074962389068,0.0,0.11189928496727321,0.0
88,1.0,88.0,0.12369681562226757,0.0,0.11037051379558921,0.0
89,1.0,89.0,0.11979237590649422,0.0,0.10881404898795372,0.0
90,1.0,90.0,0.11600456770324793,0.0,0.10724074968108191,0.0
91,1.0,91.0,0.11233053958024133,0.0,0.10566406655415349,0.0
92,1.0,92.0,0.10876745749210885,0.0,0.1040910769636553,0.0
93,1.0,93.0,0.10531251340677286,0.0,0.10251699175256777,0.0
94,1.0,94.0,0.10196293355254803,0.0,0.10092873081279771,0.0
95,1.0,95.0,0.09871598270789542,0.0,0.09931630934984713,0.0
96,1.0,96.0,0.09556896256793618,0.0,0.09768383456888594,0.0
97,1.0,97.0,0.09251920567731647,0.0,0.09605081001823856,0.0
98,1.0,98.0,0.08956407065408699,0.0,0.09444094740019646,0.0
99,1.0,99.0,0.08670094438811639,0.0,0.09286544790366885,0.0
100,1.0,100.0,0.08392725367425694,0.0,0.09131321319370062,0.0
101,1.0,101.0,0.08124048175304596,0.0,0.08975676239576372,0.0
102,1.0,102.0,0.07863818062229656,0.0,0.08817161362429651,0.0
103,1.0,103.0,0.07611796984478358,0.0,0.08655628262758541,0.0
104,1.0,104.0,0.07367751994431652,0.0,0.0849379894004283,0.0
105,1.0,105.0,0.07131452874230991,0.0,0.08335801451106371,0.0
106,1.0,106.0,0.06902670562018406,0.0,0.08184484887937711,0.0
107,1.0,107.0,0.06681177727566481,0.0,0.08039294216749285,0.0
108,1.0,108.0,0.06466751635568245,0.0,0.07896268318187866,0.0
109,1.0,109.0,0.06259177958544992,0.0,0.07750389646536658,0.0
110,1.0,110.0,0.06058253254608336,0.0,0.07598913683378192,0.0
111,1.0,111.0,0.058637841832800484,0.0,0.07443522443437176,0.0
112,1.0,112.0,0.05675583294407521,0.0,0.0728975850702074,0.0
113,1.0,113.0,0.05493463323211997,0.0,0.07143873881307564,0.0
114,1.0,114.0,0.05317233278015009,0.0,0.07008922256443544,0.0
115,1.0,115.0,0.05146699075041726,0.0,0.06882534865224621,0.0
116,1.0,116.0,0.04981669154155696,0.0,0.06757909924465866,0.0
117,1.0,117.0,0.048219625405629865,0.0,0.06627627424385416,0.0
118,1.0,118.0,0.046674149180625894,0.0,0.06488133878607458,0.0
119,1.0,119.0,0.045178787337389295,0.0,0.06342218052092127,0.0
120,1.0,120.0,0.043732162621613266,0.0,0.06197873997977153,0.0
121,1.0,121.0,0.04233288492636286,0.0,0.06064019969714416,0.0
122,1.0,122.0,0.04097945523780895,0.0,0.059454075033666474,0.0
123,1.0,123.0,0.039670240825608626,0.0,0.05839618733010036,0.0
124,1.0,124.0,0.03840354531217573,0.0,0.057379625977464516,0.0
125,1.0,125.0,0.037177747310159236,0.0,0.056299371566033755,0.0
126,1.0,126.0,0.03599144030387151,0.0,0.05508920790552559,0.0
127,1.0,127.0,0.03484349761614539,0.0,0.053760078962992196,0.0
128,1.0,128.0,0.0337330179009351,0.0,0.052398361107542805,0.0
129,1.0,129.0,0.03265916539142101,0.0,0.05112364481939056,0.0
130,1.0,130.0,0.031620976348424173,0.0,0.05002722598973983,0.0
131,1.0,131.0,0.03061722806208352,0.0,0.049123101250217925,0.0
132,1.0,132.0,0.029646444037202697,0.0,0.04833728080450161,0.0
133,1.0,133.0,0.028707046206324822,0.0,0.0475418349816567,0.0
134,1.0,134.0,0.027797591428417878,0.0,0.046617323215198056,0.0
135,1.0,135.0,0.026916981807453447,0.0,0.045512730156947935,0.0
136,1.0,136.0,0.02606454197959581,0.0,0.04427300098655606,0.0
137,1.0,137.0,0.025239913534057537,0.0,0.04302008842066968,0.0
138,1.0,138.0,0.02444280190559406,0.0,0.041896118469513834,0.0
139,1.0,139.0,0.023672684976535047,0.0,0.04099567867566049,0.0
140,1.0,140.0,0.02292861862293085,0.0,0.04031950578460499,0.0
141,1.0,141.0,0.022209237626480603,0.0,0.039771691903663836,0.0
142,1.0,142.0,0.021512965089698723,0.0,0.03920202337585695,0.0
143,1.0,143.0,0.020838347287953553,0.0,0.038474028339608175,0.0
144,1.0,144.0,0.020184368352878346,0.0,0.037527521757468166,0.0
145,1.0,145.0,0.01955060019966967,0.0,0.0364071271206085,0.0
146,1.0,146.0,0.01893711006085106,0.0,0.0352438665272884,0.0
147,1.0,147.0,0.018344152774928388,0.0,0.034198082479093984,0.0
148,1.0,148.0,0.017771771945081012,0.0,0.033389070443451796,0.0
149,1.0,149.0,0.017219479902542235,0.0,0.03284238100270144,0.0
150,1.0,150.0,0.016686159167514383,0.0,0.032477661647281886,0.0
