,t,z,csim,csim2,cvar,cvar2
67,1.0,67.0,0.14095894242535897,0.024156067339351377,0.0618435768866545,0.0020620490916128135
68,1.0,68.0,0.13812765650994802,0.023117963886347542,0.06280539862623868,0.001986910071844361
69,1.0,69.0,0.13528808133334458,0.022124418609024397,0.06368931447970773,0.0019137906585068626
70,1.0,70.0,0.13244571574847916,0.0211736297959719,0.0644955189731645,0.0018427147708825005
71,1.0,71.0,0.12960568850320558,0.02026385430458212,0.0652248739582974,0.0017736960587402676
72,1.0,72.0,0.12677276696060844,0.01939340715885133,0.06587869553325658,0.001706738998028048
73,1.0,73.0,0.12395136731024715,0.018560661038898783,0.06645820582695555,0.0016418399437670688
74,1.0,74.0,0.12114556579449709,0.017764045584236186,0.06696416645930975,0.001578988091381288
75,1.0,75.0,0.11835911083052172,0.017002046514871312,0.06739722030103738,0.0015181662996701427
76,1.0,76.0,0.11559543578160289,0.016273204689050812,0.06775880819360011,0.001459351794005184
77,1.0,77.0,0.11285767230061088,0.015576115042245698,0.0680517559297352,0.0014025168455555576
78,1.0,78.0,0.11014866423119316,0.01490942539683031,0.06827965383262082,0.00134762950772632
79,1.0,79.0,0.10747098179598387,0.014271835255196885,0.06844524208517379,0.001294654379013473
80,1.0,80.0,0.1048269356997941,0.013662094522840031,0.06854925637598872,0.0012435532582574284
81,1.0,81.0,0.10221859084695895,0.013079002132301155,0.0685911920835238,0.0011942855711890178
82,1.0,82.0,0.09964777949451674,0.012521404707292431,0.0685718067766727,0.0011468085994174265
83,1.0,83.0,0.0971161140733947,0.011988195156794342,0.06849521737671685,0.0011010777174737705
84,1.0,84.0,0.094625000245055,0.011478311283369937,0.06836820535544168,0.001057046839468701
85,1.0,85.0,0.09217565047085277,0.010990734348209769,0.06819656132111103,0.0010146690739093324
86,1.0,86.0,0.08976909776613962,0.010524487667886809,0.06798130993428822,0.0009738973307087417
87,1.0,87.0,0.08740620876805172,0.01007863521395974,0.06771856525555273,0.0009346845748403242
88,1.0,88.0,0.08508769497566919,0.009652280161649597,0.0674041528719405,0.000896983661453903
89,1.0,89.0,0.08281412177183776,0.009244563533664107,0.06703977564249933,0.0008607470404662595
90,1.0,90.0,0.0805859164197584,0.008854662820872395,0.06663524491908926,0.0008259267799707842
91,1.0,91.0,0.07840337688562977,0.008481790673652886,0.06620373291865557,0.0007924751257059326
92,1.0,92.0,0.07626668324061656,0.008125193562873077,0.0657527711080644,0.0007603453510377257
93,1.0,93.0,0.07417591129465871,0.007784150528028532,0.06527814884036809,0.0007294923256014695
94,1.0,94.0,0.07213104597144146,0.007457971895276647,0.06476672193656216,0.0006998723642610252
95,1.0,95.0,0.07013199062207033,0.007145998021456273,0.0642074984140936,0.0006714424469860115
96,1.0,96.0,0.06817857023716845,0.006847598082691934,0.06360313593454522,0.0006441594336503913
97,1.0,97.0,0.0662705301068183,0.0065621688926245526,0.06297226585759422,0.0006179799827943984
98,1.0,98.0,0.06440753538947373,0.0062891338161533165,0.06233908963840368,0.0005928613958381024
99,1.0,99.0,0.06258917751883496,0.006027941717320365,0.06171653474198158,0.0005687628854551996
100,1.0,100.0,0.060814989853453044,0.005778065955200968,0.06109538680505799,0.0005456463586033789
101,1.0,101.0,0.0590844684062561,0.005539003336697464,0.060448873984298886,0.0005234760678927915
102,1.0,102.0,0.05739708822590053,0.005310273099099005,0.059751447099128885,0.0005022172712758589
103,1.0,103.0,0.055752306355252405,0.005091415872382795,0.058999456128477845,0.00048183479900173245
104,1.0,104.0,0.0541495491364967,0.004881992701954956,0.0582184670867266,0.0004622925801758775
105,1.0,105.0,0.052588192007225615,0.004681584183771075,0.05745008923903031,0.00044355457557518943
106,1.0,106.0,0.05106754690174126,0.004489789679610704,0.05672537569157885,0.0004255865872888268
107,1.0,107.0,0.049586870735053266,0.004306226635152886,0.05604228948400443,0.0004083577454176751
108,1.0,108.0,0.048145396868823,0.004130529871714861,0.05536360717816815,0.000391840601859222
109,1.0,109.0,0.046742376340530085,0.003962350811229961,0.054638898850788334,0.00037600963904863965
110,1.0,110.0,0.04537710601582809,0.0038013566325638174,0.05383794888756898,0.0003608390628757762
111,1.0,111.0,0.04404892432965595,0.003647229375786134,0.052974118376872895,0.00034630128287956876
112,1.0,112.0,0.04275717229190477,0.0034996651630426127,0.05210114513704776,0.00033236711130738136
113,1.0,113.0,0.041501138956147925,0.0033583735689930137,0.0512831679710338,0.0003190076511479094
114,1.0,114.0,0.040280024046126406,0.0032230771835059205,0.05055520237487153,0.00030619675615391705
115,1.0,115.0,0.03909294563557266,0.0030935112787111533,0.04989861269477166,0.0002939125302294977
116,1.0,116.0,0.03793899775974679,0.0029694234454525426,0.04924818944137847,0.00028213686618737356
117,1.0,117.0,0.036817333210342376,0.0028505730488218727,0.04852865655098457,0.00027085319249183794
118,1.0,118.0,0.0357272271691867,0.002736730502859803,0.04770012400136957,0.0002600436926857071
119,1.0,119.0,0.03466808162797507,0.002627676427353553,0.04678545494061668,0.00024968762100134546
120,1.0,120.0,0.03363935909081176,0.002523200882700375,0.045862062285025394,0.00023976173570078047
121,1.0,121.0,0.03264047350867244,0.0024231028544226068,0.045020988232526905,0.0002302426589926074
122,1.0,122.0,0.03167069499517357,0.002327190060658848,0.044315455623238735,0.0002211098538534503
123,1.0,123.0,0.030729124931203115,0.0022352789736013825,0.043728078031437786,0.00021234752902204456
124,1.0,124.0,0.029814765868886216,0.002147194860822377,0.04317631088870067,0.00020394435829765797
125,1.0,125.0,0.028926660963757622,0.0020627715866004047,0.04255475057070717,0.00019589110250814486
126,1.0,126.0,0.028064036081092633,0.0019818510556947225,0.04179223192754515,0.00018817737912099695
127,1.0,127.0,0.027226368182532847,0.001904282358403138,0.04089285556840392,0.00018078930103898507
128,1.0,128.0,0.026413334461708005,0.001829920859806774,0.03993804399177087,0.00017370925120559888
129,1.0,129.0,0.025624655323500643,0.001758627516980093,0.039047230893287724,0.00016691793000823333
130,1.0,130.0,0.02485990170226802,0.0016902686615390356,0.03831683040208922,0.00016039761752222647
131,1.0,131.0,0.024118363147240054,0.001624716228710866,0.037768981350441676,0.00015413496083640702
132,1.0,132.0,0.0233990511523257,0.0015618482212192471,0.03733699081647032,0.00014812184418960554
133,1.0,133.0,0.0227008499946792,0.0015015490529114058,0.03689584059165486,0.0001423538810298826
134,1.0,134.0,0.02202275359715293,0.001443709457816236,0.03632319600003672,0.00013682726709797526
135,1.0,135.0,0.02136407839632904,0.0013882258527811023,0.03556077579896385,0.00013153554441749024
136,1.0,136.0,0.02072454478919428,0.0013349992976003835,0.034645495020768906,0.00012646785540095846
137,1.0,137.0,0.020104175815523113,0.0012839344296336063,0.03369454689475256,0.00012160952180427292
138,1.0,138.0,0.019503046833173554,0.0012349387681051271,0.03285108126375126,0.00011694465051967076
139,1.0,139.0,0.018920994366923963,0.0011879226524027715,0.03221627348856346,0.00011245950451676562
140,1.0,140.0,0.01835741946064043,0.001142799790572607,0.03180015815850334,0.00010814503645267488
141,1.0,141.0,0.017811285182246277,0.0010994881110585814,0.031514684553865295,0.00010399740383083548
142,1.0,142.0,0.017281323249699682,0.0010579104599997594,0.031212538854105222,0.00010001624402547363
143,1.0,143.0,0.016766368370053977,0.0010179947294748925,0.030753926578597802,9.620152128907458e-05
144,1.0,144.0,0.01626567529978724,0.000979673263272777,0.030070671878988875,9.255038946069159e-05
145,1.0,145.0,0.015779073430859013,0.0009428816922026652,0.029198395164680358,8.905547289745726e-05
146,1.0,146.0,0.015306879539170651,0.0009075576304201029,0.02826220995989776,8.570529991076026e-05
147,1.0,147.0,0.014849593812328598,0.0008736397406499469,0.02742237763701603,8.248665167855472e-05
148,1.0,148.0,0.014407501803556613,0.0008410675353810999,0.02680411181516145,7.93877568213933e-05
149,1.0,149.0,0.01398035199273496,0.0008097819774518193,0.02644244490146652,7.640092562120303e-05
150,1.0,150.0,0.013567252806282244,0.0007797265903080348,0.026266110227898827,7.352350156932804e-05
